agency_cd,site_no,datetime,tz_cd,Gage,Gage_cd,Twater,Twater_cd,Precip,Precip_cd,Tair,Tair_cd
USGS,15239900,7/20/2019 4:00,AKDT,0.78,A,15.5,A,,,,
USGS,15239900,7/20/2019 4:15,AKDT,0.77,A,15.4,A,,,,
USGS,15239900,7/20/2019 4:30,AKDT,0.77,A,15.3,A,,,,
USGS,15239900,7/20/2019 4:45,AKDT,0.78,A,15.2,A,,,,
USGS,15239900,7/20/2019 5:00,AKDT,0.77,A,15.1,A,,,,
USGS,15239900,7/20/2019 5:15,AKDT,0.78,A,15,A,,,,
USGS,15239900,7/20/2019 5:30,AKDT,0.77,A,14.9,A,,,,
USGS,15239900,7/20/2019 5:45,AKDT,0.77,A,14.8,A,,,,
USGS,15239900,7/20/2019 6:00,AKDT,0.76,A,14.7,A,,,,
USGS,15239900,7/20/2019 6:15,AKDT,0.76,A,14.7,A,,,,
USGS,15239900,7/20/2019 6:30,AKDT,0.77,A,14.6,A,,,,
USGS,15239900,7/20/2019 6:45,AKDT,0.76,A,14.6,A,,,,
USGS,15239900,7/20/2019 7:00,AKDT,0.75,A,14.6,A,,,,
USGS,15239900,7/20/2019 7:15,AKDT,0.75,A,14.5,A,,,,
USGS,15239900,7/20/2019 7:30,AKDT,0.75,A,14.5,A,,,,
USGS,15239900,7/20/2019 7:45,AKDT,0.75,A,14.5,A,,,,
USGS,15239900,7/20/2019 8:00,AKDT,0.74,A,14.5,A,,,,
USGS,15239900,7/20/2019 8:15,AKDT,0.76,A,14.6,A,,,,
USGS,15239900,7/20/2019 8:30,AKDT,0.76,A,14.7,A,,,,
USGS,15239900,7/20/2019 8:45,AKDT,0.75,A,14.7,A,,,,
USGS,15239900,7/20/2019 9:00,AKDT,0.76,A,14.8,A,,,,
USGS,15239900,7/20/2019 9:15,AKDT,0.75,A,14.8,A,,,,
USGS,15239900,7/20/2019 9:30,AKDT,0.76,A,14.8,A,,,,
USGS,15239900,7/20/2019 9:45,AKDT,0.76,A,14.9,A,,,,
USGS,15239900,7/20/2019 10:00,AKDT,0.76,A,14.9,A,,,,
USGS,15239900,7/20/2019 10:15,AKDT,0.75,A,15,A,,,,
USGS,15239900,7/20/2019 10:30,AKDT,0.75,A,15,A,,,,
USGS,15239900,7/20/2019 10:45,AKDT,0.75,A,15.1,A,,,,
USGS,15239900,7/20/2019 11:00,AKDT,0.76,A,15.1,A,,,,
USGS,15239900,7/20/2019 11:15,AKDT,0.76,A,15.2,A,,,,
USGS,15239900,7/20/2019 11:30,AKDT,0.75,A,15.2,A,,,,
USGS,15239900,7/20/2019 11:45,AKDT,0.76,A,15.3,A,,,,
USGS,15239900,7/20/2019 12:00,AKDT,0.75,A,15.4,A,,,,
USGS,15239900,7/20/2019 12:15,AKDT,0.76,A,15.5,A,,,,
USGS,15239900,7/20/2019 12:30,AKDT,0.76,A,15.6,A,,,,
USGS,15239900,7/20/2019 12:45,AKDT,0.77,A,15.7,A,,,,
USGS,15239900,7/20/2019 13:00,AKDT,0.76,A,15.9,A,,,,
USGS,15239900,7/20/2019 13:15,AKDT,0.76,A,16,A,,,,
USGS,15239900,7/20/2019 13:30,AKDT,0.75,A,16.2,A,,,,
USGS,15239900,7/20/2019 13:45,AKDT,0.76,A,16.3,A,,,,
USGS,15239900,7/20/2019 14:00,AKDT,0.77,A,16.5,A,,,,
USGS,15239900,7/20/2019 14:15,AKDT,0.75,A,16.7,A,,,,
USGS,15239900,7/20/2019 14:30,AKDT,0.77,A,16.9,A,,,,
USGS,15239900,7/20/2019 14:45,AKDT,0.76,A,17.2,A,,,,
USGS,15239900,7/20/2019 15:00,AKDT,0.76,A,17.4,A,,,,
USGS,15239900,7/20/2019 15:15,AKDT,0.77,A,17.6,A,,,,
USGS,15239900,7/20/2019 15:30,AKDT,0.77,A,17.8,A,,,,
USGS,15239900,7/20/2019 15:45,AKDT,0.77,A,18,A,,,,
USGS,15239900,7/20/2019 16:00,AKDT,0.77,A,18.1,A,,,,
USGS,15239900,7/20/2019 16:15,AKDT,0.77,A,18.2,A,,,,
USGS,15239900,7/20/2019 16:30,AKDT,0.76,A,18.4,A,,,,
USGS,15239900,7/20/2019 16:45,AKDT,0.76,A,18.5,A,,,,
USGS,15239900,7/20/2019 17:00,AKDT,0.76,A,18.6,A,,,,
USGS,15239900,7/20/2019 17:15,AKDT,0.78,A,18.7,A,,,,
USGS,15239900,7/20/2019 17:30,AKDT,0.75,A,18.8,A,,,,
USGS,15239900,7/20/2019 17:45,AKDT,0.76,A,18.8,A,,,,
USGS,15239900,7/20/2019 18:00,AKDT,0.74,A,18.8,A,,,,
USGS,15239900,7/20/2019 18:15,AKDT,0.76,A,18.8,A,,,,
USGS,15239900,7/20/2019 18:30,AKDT,0.77,A,18.7,A,,,,
USGS,15239900,7/20/2019 18:45,AKDT,0.75,A,18.7,A,,,,
USGS,15239900,7/20/2019 19:00,AKDT,0.75,A,18.6,A,,,,
USGS,15239900,7/20/2019 19:15,AKDT,0.76,A,18.5,A,,,,
USGS,15239900,7/20/2019 19:30,AKDT,0.76,A,18.5,A,,,,
USGS,15239900,7/20/2019 19:45,AKDT,0.76,A,18.4,A,,,,
USGS,15239900,7/20/2019 20:00,AKDT,0.76,A,18.3,A,,,,
USGS,15239900,7/20/2019 20:15,AKDT,0.77,A,18.2,A,,,,
USGS,15239900,7/20/2019 20:30,AKDT,0.76,A,18.1,A,,,,
USGS,15239900,7/20/2019 20:45,AKDT,0.76,A,18,A,,,,
USGS,15239900,7/20/2019 21:00,AKDT,0.76,A,17.9,A,,,,
USGS,15239900,7/20/2019 21:15,AKDT,0.76,A,17.8,A,,,,
USGS,15239900,7/20/2019 21:30,AKDT,0.75,A,17.7,A,,,,
USGS,15239900,7/20/2019 21:45,AKDT,0.76,A,17.5,A,,,,
USGS,15239900,7/20/2019 22:00,AKDT,0.74,A,17.4,A,,,,
USGS,15239900,7/20/2019 22:15,AKDT,0.76,A,17.3,A,,,,
USGS,15239900,7/20/2019 22:30,AKDT,0.76,A,17.2,A,,,,
USGS,15239900,7/20/2019 22:45,AKDT,0.74,A,17,A,,,,
USGS,15239900,7/20/2019 23:00,AKDT,0.76,A,16.9,A,,,,
USGS,15239900,7/20/2019 23:15,AKDT,0.75,A,16.7,A,,,,
USGS,15239900,7/20/2019 23:30,AKDT,0.75,A,16.6,A,,,,
USGS,15239900,7/20/2019 23:45,AKDT,0.76,A,16.4,A,,,,
USGS,15239900,7/21/2019 0:00,AKDT,0.75,A,16.3,A,,,,
USGS,15239900,7/21/2019 0:15,AKDT,0.74,A,16.2,A,,,,
USGS,15239900,7/21/2019 0:30,AKDT,0.76,A,16,A,,,,
USGS,15239900,7/21/2019 0:45,AKDT,0.75,A,15.9,A,,,,
USGS,15239900,7/21/2019 1:00,AKDT,0.75,A,15.8,A,,,,
USGS,15239900,7/21/2019 1:15,AKDT,0.76,A,15.6,A,,,,
USGS,15239900,7/21/2019 1:30,AKDT,0.75,A,15.5,A,,,,
USGS,15239900,7/21/2019 1:45,AKDT,0.74,A,15.4,A,,,,
USGS,15239900,7/21/2019 2:00,AKDT,0.75,A,15.2,A,,,,
USGS,15239900,7/21/2019 2:15,AKDT,0.74,A,15.1,A,,,,
USGS,15239900,7/21/2019 2:30,AKDT,0.75,A,15,A,,,,
USGS,15239900,7/21/2019 2:45,AKDT,0.76,A,14.9,A,,,,
USGS,15239900,7/21/2019 3:00,AKDT,0.74,A,14.8,A,,,,
USGS,15239900,7/21/2019 3:15,AKDT,0.74,A,14.7,A,,,,
USGS,15239900,7/21/2019 3:30,AKDT,0.73,A,14.6,A,,,,
USGS,15239900,7/21/2019 3:45,AKDT,0.75,A,14.5,A,,,,
USGS,15239900,7/21/2019 4:00,AKDT,0.76,A,14.4,A,,,,
USGS,15239900,7/21/2019 4:15,AKDT,0.74,A,14.3,A,,,,
USGS,15239900,7/21/2019 4:30,AKDT,0.74,A,14.2,A,,,,
USGS,15239900,7/21/2019 4:45,AKDT,0.76,A,14.1,A,,,,
USGS,15239900,7/21/2019 5:00,AKDT,0.75,A,14,A,,,,
USGS,15239900,7/21/2019 5:15,AKDT,0.73,A,13.9,A,,,,
USGS,15239900,7/21/2019 5:30,AKDT,0.76,A,13.8,A,,,,
USGS,15239900,7/21/2019 5:45,AKDT,0.76,A,13.7,A,,,,
USGS,15239900,7/21/2019 6:00,AKDT,0.74,A,13.6,A,,,,
USGS,15239900,7/21/2019 6:15,AKDT,0.76,A,13.5,A,,,,
USGS,15239900,7/21/2019 6:30,AKDT,0.75,A,13.4,A,,,,
USGS,15239900,7/21/2019 6:45,AKDT,0.76,A,13.3,A,,,,
USGS,15239900,7/21/2019 7:00,AKDT,0.74,A,13.3,A,,,,
USGS,15239900,7/21/2019 7:15,AKDT,0.76,A,13.2,A,,,,
USGS,15239900,7/21/2019 7:30,AKDT,0.75,A,13.2,A,,,,
USGS,15239900,7/21/2019 7:45,AKDT,0.76,A,13.1,A,,,,
USGS,15239900,7/21/2019 8:00,AKDT,0.75,A,13.1,A,,,,
USGS,15239900,7/21/2019 8:15,AKDT,0.75,A,13,A,,,,
USGS,15239900,7/21/2019 8:30,AKDT,0.76,A,13,A,,,,
USGS,15239900,7/21/2019 8:45,AKDT,0.75,A,13,A,,,,
USGS,15239900,7/21/2019 9:00,AKDT,0.75,A,13.1,A,,,,
USGS,15239900,7/21/2019 9:15,AKDT,0.76,A,13.1,A,,,,
USGS,15239900,7/21/2019 9:30,AKDT,0.75,A,13.2,A,,,,
USGS,15239900,7/21/2019 9:45,AKDT,0.76,A,13.2,A,,,,
USGS,15239900,7/21/2019 10:00,AKDT,0.75,A,13.3,A,,,,
USGS,15239900,7/21/2019 10:15,AKDT,0.75,A,13.5,A,,,,
USGS,15239900,7/21/2019 10:30,AKDT,0.74,A,13.7,A,,,,
USGS,15239900,7/21/2019 10:45,AKDT,0.75,A,13.9,A,,,,
USGS,15239900,7/21/2019 11:00,AKDT,0.76,A,14.1,A,,,,
USGS,15239900,7/21/2019 11:15,AKDT,0.74,A,14.3,A,,,,
USGS,15239900,7/21/2019 11:30,AKDT,0.76,A,14.5,A,,,,
USGS,15239900,7/21/2019 11:45,AKDT,0.75,A,14.8,A,,,,
USGS,15239900,7/21/2019 12:00,AKDT,0.75,A,15,A,,,,
USGS,15239900,7/21/2019 12:15,AKDT,0.75,A,15.3,A,,,,
USGS,15239900,7/21/2019 12:30,AKDT,0.76,A,15.5,A,,,,
USGS,15239900,7/21/2019 12:45,AKDT,0.76,A,15.8,A,,,,
USGS,15239900,7/21/2019 13:00,AKDT,0.76,A,16,A,,,,
USGS,15239900,7/21/2019 13:15,AKDT,0.75,A,16.3,A,,,,
USGS,15239900,7/21/2019 13:30,AKDT,0.76,A,16.6,A,,,,
USGS,15239900,7/21/2019 13:45,AKDT,0.76,A,16.8,A,,,,
USGS,15239900,7/21/2019 14:00,AKDT,0.75,A,17.1,A,,,,
USGS,15239900,7/21/2019 14:15,AKDT,0.76,A,17.4,A,,,,
USGS,15239900,7/21/2019 14:30,AKDT,0.77,A,17.6,A,,,,
USGS,15239900,7/21/2019 14:45,AKDT,0.76,A,17.9,A,,,,
USGS,15239900,7/21/2019 15:00,AKDT,0.76,A,18.1,A,,,,
USGS,15239900,7/21/2019 15:15,AKDT,0.77,A,18.3,A,,,,
USGS,15239900,7/21/2019 15:30,AKDT,0.76,A,18.5,A,,,,
USGS,15239900,7/21/2019 15:45,AKDT,0.76,A,18.7,A,,,,
USGS,15239900,7/21/2019 16:00,AKDT,0.76,A,18.9,A,,,,
USGS,15239900,7/21/2019 16:15,AKDT,0.76,A,19,A,,,,
USGS,15239900,7/21/2019 16:30,AKDT,0.77,A,19.2,A,,,,
USGS,15239900,7/21/2019 16:45,AKDT,0.76,A,19.3,A,,,,
USGS,15239900,7/21/2019 17:00,AKDT,0.75,A,19.4,A,,,,
USGS,15239900,7/21/2019 17:15,AKDT,0.76,A,19.4,A,,,,
USGS,15239900,7/21/2019 17:30,AKDT,0.76,A,19.5,A,,,,
USGS,15239900,7/21/2019 17:45,AKDT,0.77,A,19.6,A,,,,
USGS,15239900,7/21/2019 18:00,AKDT,0.75,A,19.6,A,,,,
USGS,15239900,7/21/2019 18:15,AKDT,0.75,A,19.6,A,,,,
USGS,15239900,7/21/2019 18:30,AKDT,0.75,A,19.6,A,,,,
USGS,15239900,7/21/2019 18:45,AKDT,0.76,A,19.6,A,,,,
USGS,15239900,7/21/2019 19:00,AKDT,0.76,A,19.6,A,,,,
USGS,15239900,7/21/2019 19:15,AKDT,0.76,A,19.5,A,,,,
USGS,15239900,7/21/2019 19:30,AKDT,0.76,A,19.5,A,,,,
USGS,15239900,7/21/2019 19:45,AKDT,0.74,A,19.4,A,,,,
USGS,15239900,7/21/2019 20:00,AKDT,0.75,A,19.3,A,,,,
USGS,15239900,7/21/2019 20:15,AKDT,0.75,A,19.2,A,,,,
USGS,15239900,7/21/2019 20:30,AKDT,0.75,A,19.2,A,,,,
USGS,15239900,7/21/2019 20:45,AKDT,0.75,A,19.1,A,,,,
USGS,15239900,7/21/2019 21:00,AKDT,0.75,A,19,A,,,,
USGS,15239900,7/21/2019 21:15,AKDT,0.74,A,18.9,A,,,,
USGS,15239900,7/21/2019 21:30,AKDT,0.76,A,18.8,A,,,,
USGS,15239900,7/21/2019 21:45,AKDT,0.77,A,18.7,A,,,,
USGS,15239900,7/21/2019 22:00,AKDT,0.76,A,18.5,A,,,,
USGS,15239900,7/21/2019 22:15,AKDT,0.76,A,18.4,A,,,,
USGS,15239900,7/21/2019 22:30,AKDT,0.76,A,18.3,A,,,,
USGS,15239900,7/21/2019 22:45,AKDT,0.76,A,18.2,A,,,,
USGS,15239900,7/21/2019 23:00,AKDT,0.76,A,18,A,,,,
USGS,15239900,7/21/2019 23:15,AKDT,0.76,A,17.9,A,,,,
USGS,15239900,7/21/2019 23:30,AKDT,0.76,A,17.7,A,,,,
USGS,15239900,7/21/2019 23:45,AKDT,0.76,A,17.5,A,,,,
USGS,15239900,7/22/2019 0:00,AKDT,0.75,A,17.4,A,,,,
USGS,15239900,7/22/2019 0:15,AKDT,0.76,A,17.2,A,,,,
USGS,15239900,7/22/2019 0:30,AKDT,0.76,A,17,A,,,,
USGS,15239900,7/22/2019 0:45,AKDT,0.74,A,16.8,A,,,,
USGS,15239900,7/22/2019 1:00,AKDT,0.75,A,16.6,A,,,,
USGS,15239900,7/22/2019 1:15,AKDT,0.76,A,16.5,A,,,,
USGS,15239900,7/22/2019 1:30,AKDT,0.73,A,16.3,A,,,,
USGS,15239900,7/22/2019 1:45,AKDT,0.76,A,16.1,A,,,,
USGS,15239900,7/22/2019 2:00,AKDT,0.75,A,15.9,A,,,,
USGS,15239900,7/22/2019 2:15,AKDT,0.75,A,15.8,A,,,,
USGS,15239900,7/22/2019 2:30,AKDT,0.75,A,15.6,A,,,,
USGS,15239900,7/22/2019 2:45,AKDT,0.74,A,15.5,A,,,,
USGS,15239900,7/22/2019 3:00,AKDT,0.73,A,15.3,A,,,,
USGS,15239900,7/22/2019 3:15,AKDT,0.75,A,15.2,A,,,,
USGS,15239900,7/22/2019 3:30,AKDT,0.75,A,15,A,,,,
USGS,15239900,7/22/2019 3:45,AKDT,0.75,A,14.9,A,,,,
USGS,15239900,7/22/2019 4:00,AKDT,0.74,A,14.8,A,,,,
USGS,15239900,7/22/2019 4:15,AKDT,0.75,A,14.6,A,,,,
USGS,15239900,7/22/2019 4:30,AKDT,0.75,A,14.5,A,,,,
USGS,15239900,7/22/2019 4:45,AKDT,0.75,A,14.4,A,,,,
USGS,15239900,7/22/2019 5:00,AKDT,0.73,A,14.3,A,,,,
USGS,15239900,7/22/2019 5:15,AKDT,0.73,A,14.2,A,,,,
USGS,15239900,7/22/2019 5:30,AKDT,0.74,A,14,A,,,,
USGS,15239900,7/22/2019 5:45,AKDT,0.74,A,13.9,A,,,,
USGS,15239900,7/22/2019 6:00,AKDT,0.75,A,13.8,A,,,,
USGS,15239900,7/22/2019 6:15,AKDT,0.75,A,13.7,A,,,,
USGS,15239900,7/22/2019 6:30,AKDT,0.73,A,13.6,A,,,,
USGS,15239900,7/22/2019 6:45,AKDT,0.75,A,13.5,A,,,,
USGS,15239900,7/22/2019 7:00,AKDT,0.75,A,13.4,A,,,,
USGS,15239900,7/22/2019 7:15,AKDT,0.75,A,13.3,A,,,,
USGS,15239900,7/22/2019 7:30,AKDT,0.74,A,13.3,A,,,,
USGS,15239900,7/22/2019 7:45,AKDT,0.73,A,13.2,A,,,,
USGS,15239900,7/22/2019 8:00,AKDT,0.74,A,13.1,A,,,,
USGS,15239900,7/22/2019 8:15,AKDT,0.75,A,13.1,A,,,,
USGS,15239900,7/22/2019 8:30,AKDT,0.75,A,13.1,A,,,,
USGS,15239900,7/22/2019 8:45,AKDT,0.74,A,13.1,A,,,,
USGS,15239900,7/22/2019 9:00,AKDT,0.75,A,13.1,A,,,,
USGS,15239900,7/22/2019 9:15,AKDT,0.75,A,13.1,A,,,,
USGS,15239900,7/22/2019 9:30,AKDT,0.74,A,13.2,A,,,,
USGS,15239900,7/22/2019 9:45,AKDT,0.74,A,13.2,A,,,,
USGS,15239900,7/22/2019 10:00,AKDT,0.75,A,13.3,A,,,,
USGS,15239900,7/22/2019 10:15,AKDT,0.75,A,13.4,A,,,,
USGS,15239900,7/22/2019 10:30,AKDT,0.75,A,13.6,A,,,,
USGS,15239900,7/22/2019 10:45,AKDT,0.75,A,13.8,A,,,,
USGS,15239900,7/22/2019 11:00,AKDT,0.75,A,14,A,,,,
USGS,15239900,7/22/2019 11:15,AKDT,0.75,A,14.2,A,,,,
USGS,15239900,7/22/2019 11:30,AKDT,0.76,A,14.4,A,,,,
USGS,15239900,7/22/2019 11:45,AKDT,0.76,A,14.6,A,,,,
USGS,15239900,7/22/2019 12:00,AKDT,0.76,A,14.9,A,,,,
USGS,15239900,7/22/2019 12:15,AKDT,0.75,A,15.1,A,,,,
USGS,15239900,7/22/2019 12:30,AKDT,0.76,A,15.4,A,,,,
USGS,15239900,7/22/2019 12:45,AKDT,0.75,A,15.6,A,,,,
USGS,15239900,7/22/2019 13:00,AKDT,0.76,A,15.9,A,,,,
USGS,15239900,7/22/2019 13:15,AKDT,0.76,A,16.1,A,,,,
USGS,15239900,7/22/2019 13:30,AKDT,0.76,A,16.4,A,,,,
USGS,15239900,7/22/2019 13:45,AKDT,0.76,A,16.6,A,,,,
USGS,15239900,7/22/2019 14:00,AKDT,0.76,A,16.9,A,,,,
USGS,15239900,7/22/2019 14:15,AKDT,0.76,A,17.2,A,,,,
USGS,15239900,7/22/2019 14:30,AKDT,0.76,A,17.4,A,,,,
USGS,15239900,7/22/2019 14:45,AKDT,0.76,A,17.6,A,,,,
USGS,15239900,7/22/2019 15:00,AKDT,0.75,A,17.8,A,,,,
USGS,15239900,7/22/2019 15:15,AKDT,0.75,A,18.1,A,,,,
USGS,15239900,7/22/2019 15:30,AKDT,0.77,A,18.3,A,,,,
USGS,15239900,7/22/2019 15:45,AKDT,0.76,A,18.4,A,,,,
USGS,15239900,7/22/2019 16:00,AKDT,0.75,A,18.6,A,,,,
USGS,15239900,7/22/2019 16:15,AKDT,0.75,A,18.8,A,,,,
USGS,15239900,7/22/2019 16:30,AKDT,0.76,A,18.9,A,,,,
USGS,15239900,7/22/2019 16:45,AKDT,0.76,A,19,A,,,,
USGS,15239900,7/22/2019 17:00,AKDT,0.76,A,19,A,,,,
USGS,15239900,7/22/2019 17:15,AKDT,0.76,A,19.1,A,,,,
USGS,15239900,7/22/2019 17:30,AKDT,0.76,A,19.2,A,,,,
USGS,15239900,7/22/2019 17:45,AKDT,0.76,A,19.2,A,,,,
USGS,15239900,7/22/2019 18:00,AKDT,0.75,A,19.2,A,,,,
USGS,15239900,7/22/2019 18:15,AKDT,0.75,A,19.2,A,,,,
USGS,15239900,7/22/2019 18:30,AKDT,0.75,A,19.2,A,,,,
USGS,15239900,7/22/2019 18:45,AKDT,0.75,A,19.2,A,,,,
USGS,15239900,7/22/2019 19:00,AKDT,0.76,A,19.1,A,,,,
USGS,15239900,7/22/2019 19:15,AKDT,0.76,A,19.1,A,,,,
USGS,15239900,7/22/2019 19:30,AKDT,0.75,A,19.1,A,,,,
USGS,15239900,7/22/2019 19:45,AKDT,0.75,A,19,A,,,,
USGS,15239900,7/22/2019 20:00,AKDT,0.74,A,18.9,A,,,,
USGS,15239900,7/22/2019 20:15,AKDT,0.75,A,18.8,A,,,,
USGS,15239900,7/22/2019 20:30,AKDT,0.74,A,18.7,A,,,,
USGS,15239900,7/22/2019 20:45,AKDT,0.75,A,18.6,A,,,,
USGS,15239900,7/22/2019 21:00,AKDT,0.76,A,18.5,A,,,,
USGS,15239900,7/22/2019 21:15,AKDT,0.75,A,18.4,A,,,,
USGS,15239900,7/22/2019 21:30,AKDT,0.74,A,18.3,A,,,,
USGS,15239900,7/22/2019 21:45,AKDT,0.74,A,18.1,A,,,,
USGS,15239900,7/22/2019 22:00,AKDT,0.74,A,18,A,,,,
USGS,15239900,7/22/2019 22:15,AKDT,0.74,A,17.9,A,,,,
USGS,15239900,7/22/2019 22:30,AKDT,0.74,A,17.8,A,,,,
USGS,15239900,7/22/2019 22:45,AKDT,0.74,A,17.7,A,,,,
USGS,15239900,7/22/2019 23:00,AKDT,0.74,A,17.5,A,,,,
USGS,15239900,7/22/2019 23:15,AKDT,0.74,A,17.4,A,,,,
USGS,15239900,7/22/2019 23:30,AKDT,0.73,A,17.2,A,,,,
USGS,15239900,7/22/2019 23:45,AKDT,0.74,A,17.1,A,,,,
USGS,15239900,7/23/2019 0:00,AKDT,0.74,A,16.9,A,,,,
USGS,15239900,7/23/2019 0:15,AKDT,0.73,A,16.8,A,,,,
USGS,15239900,7/23/2019 0:30,AKDT,0.73,A,16.7,A,,,,
USGS,15239900,7/23/2019 0:45,AKDT,0.73,A,16.5,A,,,,
USGS,15239900,7/23/2019 1:00,AKDT,0.74,A,16.4,A,,,,
USGS,15239900,7/23/2019 1:15,AKDT,0.73,A,16.2,A,,,,
USGS,15239900,7/23/2019 1:30,AKDT,0.74,A,16.1,A,,,,
USGS,15239900,7/23/2019 1:45,AKDT,0.73,A,16,A,,,,
USGS,15239900,7/23/2019 2:00,AKDT,0.73,A,15.9,A,,,,
USGS,15239900,7/23/2019 2:15,AKDT,0.73,A,15.7,A,,,,
USGS,15239900,7/23/2019 2:30,AKDT,0.72,A,15.6,A,,,,
USGS,15239900,7/23/2019 2:45,AKDT,0.73,A,15.5,A,,,,
USGS,15239900,7/23/2019 3:00,AKDT,0.73,A,15.3,A,,,,
USGS,15239900,7/23/2019 3:15,AKDT,0.73,A,15.2,A,,,,
USGS,15239900,7/23/2019 3:30,AKDT,0.74,A,15.1,A,,,,
USGS,15239900,7/23/2019 3:45,AKDT,0.72,A,15,A,,,,
USGS,15239900,7/23/2019 4:00,AKDT,0.72,A,14.9,A,,,,
USGS,15239900,7/23/2019 4:15,AKDT,0.72,A,14.8,A,,,,
USGS,15239900,7/23/2019 4:30,AKDT,0.72,A,14.6,A,,,,
USGS,15239900,7/23/2019 4:45,AKDT,0.74,A,14.5,A,,,,
USGS,15239900,7/23/2019 5:00,AKDT,0.72,A,14.4,A,,,,
USGS,15239900,7/23/2019 5:15,AKDT,0.72,A,14.3,A,,,,
USGS,15239900,7/23/2019 5:30,AKDT,0.71,A,14.2,A,,,,
USGS,15239900,7/23/2019 5:45,AKDT,0.72,A,14.1,A,,,,
USGS,15239900,7/23/2019 6:00,AKDT,0.72,A,14.1,A,,,,
USGS,15239900,7/23/2019 6:15,AKDT,0.71,A,14,A,,,,
USGS,15239900,7/23/2019 6:30,AKDT,0.72,A,13.9,A,,,,
USGS,15239900,7/23/2019 6:45,AKDT,0.72,A,13.8,A,,,,
USGS,15239900,7/23/2019 7:00,AKDT,0.71,A,13.8,A,,,,
USGS,15239900,7/23/2019 7:15,AKDT,0.72,A,13.7,A,,,,
USGS,15239900,7/23/2019 7:30,AKDT,0.72,A,13.6,A,,,,
USGS,15239900,7/23/2019 7:45,AKDT,0.72,A,13.6,A,,,,
USGS,15239900,7/23/2019 8:00,AKDT,0.72,A,13.6,A,,,,
USGS,15239900,7/23/2019 8:15,AKDT,0.71,A,13.5,A,,,,
USGS,15239900,7/23/2019 8:30,AKDT,0.72,A,13.5,A,,,,
USGS,15239900,7/23/2019 8:45,AKDT,0.72,A,13.5,A,,,,
USGS,15239900,7/23/2019 9:00,AKDT,0.72,A,13.5,A,,,,
USGS,15239900,7/23/2019 9:15,AKDT,0.73,A,13.5,A,,,,
USGS,15239900,7/23/2019 9:30,AKDT,0.72,A,13.6,A,,,,
USGS,15239900,7/23/2019 9:45,AKDT,0.72,A,13.7,A,,,,
USGS,15239900,7/23/2019 10:00,AKDT,0.72,A,13.8,A,,,,
USGS,15239900,7/23/2019 10:15,AKDT,0.71,A,13.9,A,,,,
USGS,15239900,7/23/2019 10:30,AKDT,0.72,A,14,A,,,,
USGS,15239900,7/23/2019 10:45,AKDT,0.72,A,14.2,A,,,,
USGS,15239900,7/23/2019 11:00,AKDT,0.73,A,14.3,A,,,,
USGS,15239900,7/23/2019 11:15,AKDT,0.72,A,14.5,A,,,,
USGS,15239900,7/23/2019 11:30,AKDT,0.72,A,14.6,A,,,,
USGS,15239900,7/23/2019 11:45,AKDT,0.73,A,14.8,A,,,,
USGS,15239900,7/23/2019 12:00,AKDT,0.73,A,15,A,,,,
USGS,15239900,7/23/2019 12:15,AKDT,0.73,A,15,A,,,,
USGS,15239900,7/23/2019 12:30,AKDT,0.73,A,15.1,A,,,,
USGS,15239900,7/23/2019 12:45,AKDT,0.73,A,15.3,A,,,,
USGS,15239900,7/23/2019 13:00,AKDT,0.73,A,15.4,A,,,,
USGS,15239900,7/23/2019 13:15,AKDT,0.73,A,15.6,A,,,,
USGS,15239900,7/23/2019 13:30,AKDT,0.72,A,15.8,A,,,,
USGS,15239900,7/23/2019 13:45,AKDT,0.73,A,15.9,A,,,,
USGS,15239900,7/23/2019 14:00,AKDT,0.73,A,16,A,,,,
USGS,15239900,7/23/2019 14:15,AKDT,0.73,A,16.1,A,,,,
USGS,15239900,7/23/2019 14:30,AKDT,0.73,A,16.1,A,,,,
USGS,15239900,7/23/2019 14:45,AKDT,0.73,A,16.2,A,,,,
USGS,15239900,7/23/2019 15:00,AKDT,0.72,A,16.3,A,,,,
USGS,15239900,7/23/2019 15:15,AKDT,0.72,A,16.3,A,,,,
USGS,15239900,7/23/2019 15:30,AKDT,0.73,A,16.4,A,,,,
USGS,15239900,7/23/2019 15:45,AKDT,0.73,A,16.4,A,,,,
USGS,15239900,7/23/2019 16:00,AKDT,0.73,A,16.5,A,,,,
USGS,15239900,7/23/2019 16:15,AKDT,0.73,A,16.5,A,,,,
USGS,15239900,7/23/2019 16:30,AKDT,0.72,A,16.6,A,,,,
USGS,15239900,7/23/2019 16:45,AKDT,0.73,A,16.7,A,,,,
USGS,15239900,7/23/2019 17:00,AKDT,0.72,A,16.7,A,,,,
USGS,15239900,7/23/2019 17:15,AKDT,0.73,A,16.7,A,,,,
USGS,15239900,7/23/2019 17:30,AKDT,0.73,A,16.8,A,,,,
USGS,15239900,7/23/2019 17:45,AKDT,0.73,A,16.7,A,,,,
USGS,15239900,7/23/2019 18:00,AKDT,0.73,A,16.7,A,,,,
USGS,15239900,7/23/2019 18:15,AKDT,0.74,A,16.7,A,,,,
USGS,15239900,7/23/2019 18:30,AKDT,0.73,A,16.6,A,,,,
USGS,15239900,7/23/2019 18:45,AKDT,0.74,A,16.6,A,,,,
USGS,15239900,7/23/2019 19:00,AKDT,0.74,A,16.6,A,,,,
USGS,15239900,7/23/2019 19:15,AKDT,0.73,A,16.5,A,,,,
